Date,python,c#,javascript,java,php,c++,objective-c,r,swift,c,ruby,vb.net,perl
2018-11-1,11.545211668643399,5.925824927618597,11.181130256059003,7.652023484372189,5.295349065058197,2.6683747701814005,0.2808304034136003,2.7415044385764014,2.181888179482999,1.3389881798047996,0.5664877743581981,0.37140035431119955,0.16415992787140027
2018-12-1,11.690641446933396,5.893069589951597,11.114623058515804,7.770387271551391,5.170340975744197,2.721512543507601,0.25836529108600015,2.7064233831886013,2.141898831124999,1.4766344307475996,0.5703487953643981,0.3668338178569996,0.16641558620300026
2019-1-1,11.728796433298395,5.871193902825797,11.004565630365004,7.825231572453392,5.062627864614997,2.7518698476456,0.24156382183240016,2.7178930438070017,2.0798806412131987,1.5738558563185994,0.581908143299198,0.3811776626053998,0.17290751990060027
2019-2-1,11.912141718775395,5.856595502729598,10.937542721460604,7.840878786952992,5.004008145283397,2.7455793402954,0.22377576670680033,2.7768915024710012,2.011258160049799,1.6006921604319995,0.5807592471309981,0.38540189780459955,0.17861177089660027
2019-3-1,12.126084181566995,5.807402236941598,10.923374224271605,7.780906445765791,4.953589783797396,2.7604411419144,0.2090154355602003,2.7937291562056012,1.9683951335987988,1.5906957772877992,0.5732598357723984,0.3893473238433994,0.1714175878788003
2019-4-1,12.304258551378993,5.866149946240197,10.872058282624206,7.670814169021791,4.946802061920197,2.7525487806214004,0.2051113995952003,2.829364428536201,1.9735339984651987,1.570084756965399,0.5614054407467984,0.3973990912125994,0.16718752822740027
2019-5-1,12.420429003785593,5.918859107270197,10.845219209108404,7.557265769983391,4.9309573725587965,2.7595441798386,0.20061621021660053,2.884216352274601,1.9647928200495985,1.514887782413799,0.5391312376387983,0.40340938286599926,0.16350338393920025
2019-6-1,12.684327759214991,5.860083936947797,10.882738097547206,7.490415665241793,4.851071456157997,2.774057616594,0.19582481351900033,2.9357171166822007,2.0291901494535987,1.4617833879433992,0.5185363919007984,0.4018711966411992,0.16356677758960023
2019-7-1,12.813374347848193,5.792681966808997,10.815733314544206,7.399025206648991,4.698858420619997,2.7811022760982,0.19057751799820033,2.9003987534926003,2.0607816236905983,1.3872077766457989,0.5053816410881983,0.3885938212767994,0.15621193794580024
2019-8-1,12.880038307437195,5.752303042640997,10.817811212510204,7.216175567861792,4.540963910171198,2.6669034465973995,0.18624609382720034,2.9034826270490006,2.058668467219598,1.2942851121673988,0.5053205883775982,0.3794644308285996,0.15239325022520026
2019-9-1,12.686008675392994,5.654913683797196,10.807350468166806,7.163547205824192,4.389219645915597,2.6039661790406,0.18343308947600034,2.859315912393201,2.014366889898798,1.2405602344115987,0.5049545179275983,0.3617359788295996,0.15066427377260025
2019-10-1,12.782524128198792,5.503789834456996,10.709540790693605,7.143269857046192,4.231120649611798,2.6428380589294003,0.19167399163620033,2.8585810111200014,1.9857641902103982,1.2529966662877987,0.5067010800877982,0.3544862821563999,0.14335748914240026
2019-11-1,12.928577693620193,5.416024763400197,10.594429390934604,7.106408401414991,4.137414249312598,2.6922940700178004,0.19345413288520036,2.832323885627601,1.903362107199198,1.3046185488221986,0.4872332960837983,0.33933187021499994,0.13349198454600025
2019-12-1,13.034955090750193,5.359844745738196,10.625789229012405,7.043230852382592,4.052557682357597,2.7613468192884,0.20007349895620022,2.8285754597556005,1.8917135910703984,1.3902413616353988,0.48829568516819827,0.3366323171849999,0.12658491126880023
2020-1-1,13.147448908892793,5.295340829966997,10.579522757741003,7.064208718691591,4.0087516027601975,2.8487361405298004,0.2058996839222002,2.803730717893801,1.8971521953425985,1.4385442034211988,0.47889764284259834,0.33087890074039994,0.12068859118320023
2020-2-1,13.429887896095394,5.208605119351196,10.572354376477003,7.003266492756792,3.966035993468998,2.8495186672346007,0.20317779452380025,2.8516853783874008,1.8994922258165983,1.4149813446789987,0.46222429844179835,0.3314918755807999,0.11701161081600002
2020-3-1,13.662913957825193,5.105638568598596,10.704650370762803,6.945990018304992,3.888334425400798,2.8012497325364007,0.19258670098500025,2.891434993087201,1.8801572385517982,1.4026499102799987,0.4433779746895984,0.32758540319899987,0.11576368917139983
2020-4-1,13.896348843954993,4.965598405881196,10.838123493441403,6.937051696765794,3.8073621273545974,2.823039004718201,0.1867657025982004,2.965901069668201,1.8657786626019983,1.4047585588593985,0.43756862219099835,0.32692946115159993,0.11036593212879964
2020-5-1,14.299341329725994,4.812765270594596,10.944017978784203,6.878033644484392,3.734974704341398,2.8546137047542013,0.1775769184694006,3.019695301194801,1.8373200198697983,1.4261418262371985,0.4098775462281984,0.3101949666619999,0.10892998959679964
2020-6-1,14.675868107760191,4.667735018741996,11.045151445083803,6.795049512238793,3.709407133281997,2.9126195859416013,0.16804738968020058,3.059454021202801,1.8303609906551983,1.4335568357877988,0.3762813325095984,0.2996571213149997,0.10802793305559963
